alt,transcript,link,alpha,wmp_ratio
USSEN_KY_MCGRATH_VOTE_HIM_OUT,"The Washington talks about Mitch McConnell jamming, through his Supreme Court nomination. He wouldn't jam through more help for laid-off. Kentucky workers. It's always the same for too many and Kentucky has changed after 36 years of Mitch McConnell, but his donors are better off. If he's better off, his staffers who became obvious, they're better off, but are you better off? We can vote them out grass. And I approve this message.",http://mycmag.kantarmediana.com/KMIcmagvidbin2/USSEN_KY_MCGRATH_VOTE_HIM_OUT.wmv,0.7466239,0.212829736211031
USSEN_LA_CASSIDY_AMY_CONEY_BARRETT,"Growing up in Metairie, Amy, Coney, Barrett attended st. Mary's, Dominican high school was first in her class at Notre Dame law school and then joined the faculty. Now, she's a federal judge President Trump has nominated her to the Supreme Court to Bill Cassidy. Amy, Coney. Barrett is extremely qualified. He will vote to confirm her Bill, Cassidy believe judges should interpret the Constitution to legislate. She will serve America. Well, I approve this message.",http://mycmag.kantarmediana.com/KMIcmagvidbin2/USSEN_LA_CASSIDY_AMY_CONEY_BARRETT.wmv,0.7466239,0.212829736211031
USSEN_ME_COLLINS_PRIME_TIME,"I'm so sorry, this message. Is there a Gideon ready? For Primetime? Susan Collins? Ask Sara Gideon if she would have voted to confirm the Chief Justice of the Supreme Court, which she had voted for justice Roberts. I believe I would have to fully study and be able to answer that Sara Gideon not-ready-for-prime-time.",http://mycmag.kantarmediana.com/KMIcmagvidbin2/USSEN_ME_COLLINS_PRIME_TIME.wmv,0.7466239,0.212829736211031
USSEN_ME_DJI_4_MONTHS_LATER,"Susan Collins promised. Her vote for Brett Kavanaugh. I do not believe he's going to repeal Roe abortion case since conservative, Brett Kavanaugh join the court Force. Two of the state's, three clinics to close to protect women's rights, won't forget.",http://mycmag.kantarmediana.com/KMIcmagvidbin2/USSEN_ME_DJI_4_MONTHS_LATER.wmv,0.7466239,0.212829736211031
USSEN_ME_DJ_MAINER_MOM_VETERAN,"I'm a Manor, a mom and a veteran. I used to support, Susan Collins, but I feel like she isn't a moderate voice anymore. Not since she voted for Brett, Kavanaugh for the Supreme Court. I wondered why she did it. And then I saw the same special interest group, the support of Cavanaugh just hosted a big fundraiser for Collins. This is serious. So much is at risk. Now, because of her vote for Kavanaugh. She's mad at us down.",http://mycmag.kantarmediana.com/KMIcmagvidbin2/USSEN_ME_DJ_MAINER_MOM_VETERAN.wmv,0.7466239,0.212829736211031
USSEN_ME_GIDEON_DECIDING_VOTES_60,"Places to overturn the Affordable Care Act. Moral bankruptcy, he was not qualified by the American Bar Association and Susan Collins, still cast, the deciding vote to approve them all during the first two years of Donald Trump's presidency. And we all remember, this. Mr. President. I will vote to confirm, judge Kavanaugh.What is Senator Susan, Collins yesterday? I really, really want to take a position until she knew her vote. Didn't matter after approving. 181, judges nominated by Trump. Susan, Collins record is clear. She's not for you anymore. I'm Sara Gideon and I approve this message.",http://mycmag.kantarmediana.com/KMIcmagvidbin2/USSEN_ME_GIDEON_DECIDING_VOTES_60.wmv,0.7466239,0.212829736211031
USSEN_ME_GIDEON_ENABLER_60,"I'm Sara Gideon and I approve this message, Donald Trump to pass his trillion-dollar corporate tax cut. That foot Medicare and Social Security at risk. Susan Collins. We want to thank Susan's around someplace or putting to confirm 181 judges appointed by Trump.Call ingested. I really, and time again. Making excuses for Trump's Behavior will be much more cautious in the future has been an enabler. 24 years in Washington is long enough.",http://mycmag.kantarmediana.com/KMIcmagvidbin2/USSEN_ME_GIDEON_ENABLER_60.wmv,0.7466239,0.212829736211031
USSEN_ME_GIDEON_RUBBER_STAMP,"I'm Sara Gideon and I approve this message. Don't expect me to be a rubber stamp for the vote for Donald Trump. Trillion-dollar tax guy for corporations and the wealthy. The key vote allowing for Trump's lawsuit, to overturn, the Affordable Care Act, and Collins voted to confirm 165, judges nominated, by whether deemed qualified or Not. Susan Collins. She's not for you anymore.",http://mycmag.kantarmediana.com/KMIcmagvidbin2/USSEN_ME_GIDEON_RUBBER_STAMP.wmv,0.7466239,0.212829736211031
USSEN_ME_GIDEON_RUBBER_STAMP_2,"I'm concerned about. and I don't, Under Mitch, McConnell's control is virtually just rubber-stamping almost everyone of trump judicial nominees. They're going to affect us and our children and our grandchildren. We have to change. The people who make a majority leader, not include, Senator, Susan Collins. I'm Sara Gideon and I approved.",http://mycmag.kantarmediana.com/KMIcmagvidbin2/USSEN_ME_GIDEON_RUBBER_STAMP_2.wmv,0.7466239,0.212829736211031
USSEN_ME_LAJEUNESSE_STORY_OF_TWO_MAINES,"This is the story of two means, there's the main you see on a postcard. Then there's the main I grew up in. I remember when my parents Hardware store closed my houses of the wealthy just to keep us afloat. Susan Collins says she supports working mainers, but she voted for a tax bill, that benefited the rich and big corporations. I will always fight for real mainers. I'm Ross lajeunesse and I approve this message.",http://mycmag.kantarmediana.com/KMIcmagvidbin2/USSEN_ME_LAJEUNESSE_STORY_OF_TWO_MAINES.wmv,0.7466239,0.212829736211031
USSEN_ME_MOVEON_INDEPENDENCE,"Maine is a peaceful place. It's big. It's beautiful and it's quiet. We value our space and our independence. Not Trump a senator who leads instead of voting with Trump, 94% of the time. A new senator who puts mainers first, not Mitch McConnell, Senate, majority Sara Gideon for Senate.",http://mycmag.kantarmediana.com/KMIcmagvidbin2/USSEN_ME_MOVEON_INDEPENDENCE.wmv,0.7466239,0.212829736211031
USSEN_ME_SMP_AMY_CONEY_BARRETT,"Roe v. Wade, millions of women, the right to choose to be in danger now because of Susan Collins vote against women's rights and Collins voted for 181 of President Trump judges ocean illegal. I do not trust, Susan Collins snp's responsible for the content this advertising.",http://mycmag.kantarmediana.com/KMIcmagvidbin2/USSEN_ME_SMP_AMY_CONEY_BARRETT.wmv,0.7466239,0.212829736211031
USSEN_ME_SMP_BRETT_KAVANAUGH_2,"Behind Brett, Kavanaugh, Susan, Collins cast. The deciding vote for Donald Trump. Supreme Court pick thousands of dollars from Susan, Collins, Maine. Just can't trust her. Any more snp's responsible for the content this Africa.",http://mycmag.kantarmediana.com/KMIcmagvidbin2/USSEN_ME_SMP_BRETT_KAVANAUGH_2.wmv,0.7466239,0.212829736211031
USSEN_ME_SMP_INDEPENDENT,"I think Susan Collins is still independent. Did she do with Donald Trump half the time 75%? No, 94% Susan Collins says Congressional quarterly for a trillion-dollar giveaway to Gus Healthcare protections for people with pre-existing conditions, not independent. Not, for me anymore.",http://mycmag.kantarmediana.com/KMIcmagvidbin2/USSEN_ME_SMP_INDEPENDENT.wmv,0.7466239,0.212829736211031
USSEN_ME_SMP_MINDY_W_15,"I can't support, Susan Collins after that. Kavanaugh both. I trusted her to protect my rights. That trust was misplaced shiho politics over the rights of women. Voted for Susan Collins in the past, but not this year as a responsible for the content of this advertising.",http://mycmag.kantarmediana.com/KMIcmagvidbin2/USSEN_ME_SMP_MINDY_W_15.wmv,0.7466239,0.212829736211031
USSEN_ME_SMP_SUE_M_15,"I have always voted for Susan Collins before. She was the deciding vote that put Brett, Kavanaugh on the Supreme Court for Life first chance. He got Kavanaugh voted to restrict women's rights again as a responsible for the content of this advertising.",http://mycmag.kantarmediana.com/KMIcmagvidbin2/USSEN_ME_SMP_SUE_M_15.wmv,0.7466239,0.212829736211031
USSEN_ME_SMP_TOBY_H_15,"Like, I can't trust Suzanne Collins to protect women's rights as a responsible for the content of this advertising.",http://mycmag.kantarmediana.com/KMIcmagvidbin2/USSEN_ME_SMP_TOBY_H_15.wmv,0.7466239,0.212829736211031
USSEN_ME_SMP_TWO_DIFFERENT_THINGS,"Susan Collins says, in what she does are two different things. She said she's anti-choice judges, including his current Supreme Court nominee. I just can't, I can't vote for Susan Collins again, never again.",http://mycmag.kantarmediana.com/KMIcmagvidbin2/USSEN_ME_SMP_TWO_DIFFERENT_THINGS.wmv,0.7466239,0.212829736211031
USSEN_ME_WOMENVOTE_AMY_CONEY_BARRETT,"Women the right to choose because she was voted for 181 of President. Trump's judges anti-choice judges. Now, one of those try to Stephen Collins Women Voters, responsible for the content of this advertising.",http://mycmag.kantarmediana.com/KMIcmagvidbin2/USSEN_ME_WOMENVOTE_AMY_CONEY_BARRETT.wmv,0.7466239,0.212829736211031
USSEN_ME_WOMENVOTE_BRETT_KAVANAUGH,"Susan Collins wasp on the Supreme Court. She was the deciding vote on the Supreme Court for Life. The cat trust her, any more women vote is responsible for the content of this ad.",http://mycmag.kantarmediana.com/KMIcmagvidbin2/USSEN_ME_WOMENVOTE_BRETT_KAVANAUGH.wmv,0.7466239,0.212829736211031
USSEN_ME_WOMENVOTE_BRETT_KAVANAUGH_2,She's putting her full support behind thousands of dollars from backers of right-wing anti-choice. Judges Cavanaugh mean just can't trust her. Any more women vote is responsible for the content.,http://mycmag.kantarmediana.com/KMIcmagvidbin2/USSEN_ME_WOMENVOTE_BRETT_KAVANAUGH_2.wmv,0.7466239,0.212829736211031
USSEN_MI_SMP_REPUBLICAN,"John James is a republican existing conditions, but that's not all four months. John James, right. In the middle of a walnut health care for Michigan. Smt is responsible.",http://mycmag.kantarmediana.com/KMIcmagvidbin2/USSEN_MI_SMP_REPUBLICAN.wmv,0.7466239,0.212829736211031
USSEN_MS_HYDE-SMITH_UNDER_FIRE,"I'm Cindy hyde-smith this message for the record of protecting Liberty and freedom, and she's exactly who we need.",http://mycmag.kantarmediana.com/KMIcmagvidbin2/USSEN_MS_HYDE-SMITH_UNDER_FIRE.wmv,0.7466239,0.212829736211031
USSEN_MS_LETAMERICAWORK_STOOD_WITH_THEM,"Senator Cindy hyde-smith stood with President Trump Supreme Court Justice Amy Coney Barrett, but Mike Espy stood with Nancy Pelosi and Chuck Schumer Republican Senators. Doing is a really really unfortunate because it disrespect the American the pro-life Christian.",http://mycmag.kantarmediana.com/KMIcmagvidbin2/USSEN_MS_LETAMERICAWORK_STOOD_WITH_THEM.wmv,0.7466239,0.212829736211031
USSEN_MT_DAINES_CLEAR_CHOICE_2,"This election, you have a clear choice. Steve Bullock has an F rating from the NRA. I have an A+. He'll help Biden and Pelosi passed the largest tax increase in American history. I cut taxes to create jobs by the liberal mob. I'll always back the Blue Hill. Put the Liberals on the Supreme Court. I'll protect our constitution. I'm Steve daines and I approve this message and I'd be honored to have your vote.",http://mycmag.kantarmediana.com/KMIcmagvidbin2/USSEN_MT_DAINES_CLEAR_CHOICE_2.wmv,0.7466239,0.212829736211031
USSEN_MT_DAINES_ON_THE_LINE,"Steve daines. Montana way of life is on the line. When he'll Advance a radical far-left, agenda will attack our Second Amendment. Killer Montana jobs, raise your taxes at the Supreme Court with liberal judges together. We can stop them as your Senator offer, text your freedoms. Protect your jobs and protect your families wallet. I approve this message because I appreciate your vote.",http://mycmag.kantarmediana.com/KMIcmagvidbin2/USSEN_MT_DAINES_ON_THE_LINE.wmv,0.7466239,0.212829736211031
USSEN_MT_NRSC_IMAGINE_2,"Stricter gun laws, defunding the police to become a leader to do very little or nothing. Everything. Everything is on. The table is Chuck Schumer in charge about that is responsible for the content is",http://mycmag.kantarmediana.com/KMIcmagvidbin2/USSEN_MT_NRSC_IMAGINE_2.wmv,0.7466239,0.212829736211031
USSEN_MT_SLF_EXPAND,"The fund last month to expand the Supreme Court stacking it with liberal justices, Joe Biden won't stay where he stands. Steve Bullock has already said he supports the far left. Steve Bullock changed, and he's not for Montana anymore. Senate leadership funds.",http://mycmag.kantarmediana.com/KMIcmagvidbin2/USSEN_MT_SLF_EXPAND.wmv,0.7466239,0.212829736211031
USSEN_MT_SLF_WHAT_HAPPENED,"What happened to Steve Bullock? You have changed your mind over time, but he changed.",http://mycmag.kantarmediana.com/KMIcmagvidbin2/USSEN_MT_SLF_WHAT_HAPPENED.wmv,0.7466239,0.212829736211031
